setting,n,model,metric,index,truth,estimate_mean,estimate_sd,bias,abs_bias,rmse,mae,mcse_mean,n_rep,n_obs,n_missing,source_files
polarized_mixture,2000,ordered_logit,latent_beta,1,,0.8465124360317375,0.09043618633906557,,,,,0.009043618633906557,100,100,0,20
polarized_mixture,2000,ordered_logit,latent_beta,2,,-0.8537338619841234,0.053712344576768226,,,,,0.0053712344576768226,100,100,0,20
polarized_mixture,2000,ordered_logit,latent_beta,3,,0.5418202366757023,0.04804428328042149,,,,,0.004804428328042149,100,100,0,20
polarized_mixture,2000,ordered_logit,latent_beta,4,,-0.4740156558392837,0.04128948177367616,,,,,0.004128948177367616,100,100,0,20
polarized_mixture,2000,ordered_logit,wasserstein_unit,1,0.41727,0.41654328806842755,0.0417185231693014,-0.0007267119315724307,0.0007267119315724307,0.04151576729273773,0.032868510042386626,0.00417185231693014,100,100,0,20
polarized_mixture,2000,empirical,category_effect,4,0.01178,0.012908607456820537,0.02185535686859875,0.0011286074568205382,0.0011286074568205382,0.021775073189471934,0.017309685967570793,0.002185535686859875,100,100,0,20
polarized_mixture,2000,structured_flow,category_effect,4,0.01178,0.00866467445215433,0.006679352656714914,-0.0031153255478456716,0.0031153255478456716,0.007339813871120772,0.0055067172455418225,0.0006679352656714914,100,100,0,20
polarized_mixture,2000,model_free_flow,category_effect,4,0.01178,0.02547286619536829,0.02599115961102371,0.013692866195368294,0.013692866195368294,0.029262254848024152,0.02269866350071996,0.0025991159611023712,100,100,0,20
polarized_mixture,2000,ordered_probit,category_effect,4,0.01178,0.07432694038651827,0.007114870013346899,0.06254694038651826,0.06254694038651826,0.06294628593704654,0.06254694038651826,0.0007114870013346899,100,100,0,20
polarized_mixture,2000,ordered_logit,category_effect,4,0.01178,0.07615394894736038,0.008424817489868024,0.06437394894736038,0.06437394894736038,0.06491743276899951,0.06437394894736038,0.0008424817489868024,100,100,0,20
polarized_mixture,2000,ordered_probit,cumulative_ge_effect,2,0.0197799999999999,0.014041634187639684,0.002641585264055257,-0.005738365812360213,0.005738365812360213,0.00631165867079848,0.005788699655579319,0.0002641585264055257,100,100,0,20
polarized_mixture,2000,ordered_probit,cumulative_ge_effect,3,0.14683,0.15023360969463437,0.012843626166899257,0.003403609694634393,0.003403609694634393,0.013224738361771769,0.010672135921195883,0.0012843626166899257,100,100,0,20
polarized_mixture,2000,ordered_probit,cumulative_ge_effect,4,0.1312199999999999,0.17212823804113775,0.014298150509379968,0.04090823804113791,0.04090823804113791,0.0433113919949405,0.04090823804113791,0.0014298150509379967,100,100,0,20
polarized_mixture,2000,ordered_probit,cumulative_ge_effect,5,0.11944,0.09780129765461947,0.00886247258324794,-0.021638702345380522,0.021638702345380522,0.023366459408261018,0.021702379260206496,0.0008862472583247939,100,100,0,20
polarized_mixture,2000,ordered_probit,latent_beta,0,,0.5514517359076151,0.046790456611688666,,,,,0.004679045661168867,100,100,0,20
polarized_mixture,2000,ordered_probit,latent_beta,1,,0.5329531805476246,0.04887104455479891,,,,,0.004887104455479891,100,100,0,20
polarized_mixture,2000,ordered_probit,latent_beta,2,,-0.5365544249861632,0.02852586763427237,,,,,0.002852586763427237,100,100,0,20
polarized_mixture,2000,ordered_probit,latent_beta,3,,0.34055825095558845,0.02544728875944604,,,,,0.0025447288759446038,100,100,0,20
polarized_mixture,2000,ordered_probit,latent_beta,4,,-0.29660752237306426,0.02190129631202118,,,,,0.002190129631202118,100,100,0,20
polarized_mixture,2000,ordered_probit,wasserstein_unit,1,0.41727,0.4342047795780315,0.0368474275627094,0.016934779578031578,0.016934779578031578,0.040384927239822295,0.03231959019312198,0.0036847427562709404,100,100,0,20
polarized_mixture,2000,structured_flow,category_effect,5,0.11944,0.12025207719982134,0.005202019871935014,0.0008120771998213383,0.0008120771998213383,0.005239262354472848,0.004124782358359707,0.0005202019871935014,100,100,0,20
polarized_mixture,2000,empirical,category_effect,5,0.11944,0.11769588512068381,0.0156446134414145,-0.0017441148793161756,0.0017441148793161756,0.015663598792941116,0.012715241104311761,0.00156446134414145,100,100,0,20
polarized_mixture,2000,model_free_flow,category_effect,5,0.11944,0.113561868302213,0.01489081678867992,-0.005878131697787006,0.005878131697787006,0.01593962021643614,0.012727282899282887,0.001489081678867992,100,100,0,20
polarized_mixture,2000,ordered_probit,category_effect,5,0.11944,0.09780129765461947,0.00886247258324794,-0.021638702345380522,0.021638702345380522,0.023366459408261018,0.021702379260206496,0.0008862472583247939,100,100,0,20
polarized_mixture,2000,ordered_logit,category_effect,5,0.11944,0.09123043062669858,0.009670715057645038,-0.028209569373301418,0.028209569373301418,0.0298054912164857,0.028209569373301418,0.0009670715057645037,100,100,0,20
polarized_mixture,2000,structured_flow,cumulative_ge_effect,2,0.0197799999999999,0.019679762700754264,0.002539908795175947,-0.0001002372992456363,0.0001002372992456363,0.00252916445433943,0.0020669835541268617,0.00025399087951759466,100,100,0,20
polarized_mixture,2000,structured_flow,cumulative_ge_effect,3,0.14683,0.14708290489224396,0.006794395590414308,0.0002529048922439778,0.0002529048922439778,0.006765067199161581,0.005662389226088044,0.0006794395590414308,100,100,0,20
polarized_mixture,2000,structured_flow,cumulative_ge_effect,4,0.1312199999999999,0.12891675165197575,0.005168453465025122,-0.0023032483480241593,0.0023032483480241593,0.005634779060496064,0.0044810806243384075,0.0005168453465025122,100,100,0,20
polarized_mixture,2000,structured_flow,cumulative_ge_effect,5,0.11944,0.12025207719982134,0.005202019871935014,0.0008120771998213383,0.0008120771998213383,0.005239262354472848,0.004124782358359707,0.0005202019871935014,100,100,0,20
polarized_mixture,2000,structured_flow,latent_beta,0,,0.5212990091554435,0.008795825213753883,,,,,0.0008795825213753882,100,100,0,20
polarized_mixture,2000,structured_flow,latent_beta,1,,0.517289987030647,0.009191468959450711,,,,,0.0009191468959450711,100,100,0,20
polarized_mixture,2000,structured_flow,latent_beta,2,,-0.5200877231890937,0.005928916135047482,,,,,0.0005928916135047482,100,100,0,20
polarized_mixture,2000,structured_flow,latent_beta,3,,0.33002474483710453,0.005587148028539003,,,,,0.0005587148028539003,100,100,0,20
polarized_mixture,2000,structured_flow,latent_beta,4,,-0.28459363514770114,0.005628880673816508,,,,,0.0005628880673816508,100,100,0,20
polarized_mixture,2000,structured_flow,wasserstein_unit,1,0.41727,0.4159314964447941,0.012110642208447703,-0.0013385035552058438,0.0013385035552058438,0.012124049237829882,0.00980933662534457,0.0012110642208447704,100,100,0,20
skewed_lognormal,500,structured_flow,category_effect,1,-0.21195,-0.21300227293065815,0.01830083110909611,-0.0010522729306581716,0.0010522729306581716,0.018239476237310634,0.014498487227405616,0.001830083110909611,100,100,0,20
skewed_lognormal,500,model_free_flow,category_effect,1,-0.21195,-0.2097689739696207,0.020551264899173836,0.0021810260303793006,0.0021810260303793006,0.020564236397484992,0.015858968156349032,0.0020551264899173836,100,100,0,20
skewed_lognormal,500,ordered_probit,category_effect,1,-0.21195,-0.20684706176822945,0.01960347541741122,0.005102938231770581,0.005102938231770581,0.02016167811849751,0.01625431200970505,0.001960347541741122,100,100,0,20
skewed_lognormal,500,ordered_logit,category_effect,1,-0.21195,-0.20637940725837312,0.019330793224118945,0.005570592741626865,0.005570592741626865,0.020024342049115428,0.015546044372397032,0.0019330793224118944,100,100,0,20
skewed_lognormal,500,empirical,category_effect,1,-0.21195,-0.20106562420715238,0.03727529540613992,0.010884375792847636,0.010884375792847636,0.03865259121376953,0.031655464670673365,0.003727529540613992,100,100,0,20
skewed_lognormal,500,empirical,cumulative_ge_effect,2,0.2119499999999999,0.20106562420715243,0.037275295406139934,-0.01088437579284752,0.01088437579284752,0.0386525912137695,0.03165546467067333,0.0037275295406139935,100,100,0,20
skewed_lognormal,500,empirical,cumulative_ge_effect,3,0.2278099999999999,0.21682567663280244,0.0391377819667374,-0.010984323367197495,0.010984323367197495,0.040461137865095656,0.03248933082849257,0.00391377819667374,100,100,0,20
skewed_lognormal,500,empirical,cumulative_ge_effect,4,0.27497,0.2631995253582894,0.04325094072376448,-0.011770474641710622,0.011770474641710622,0.04461481265282681,0.0358081106570288,0.004325094072376448,100,100,0,20
skewed_lognormal,500,empirical,cumulative_ge_effect,5,0.01306,0.013063206346495276,0.010114689697294886,3.206346495274511e-06,3.206346495274511e-06,0.01006398968980471,0.008090563387970715,0.0010114689697294887,100,100,0,20
skewed_lognormal,500,empirical,wasserstein_unit,1,0.7277899999999999,0.6947496268671977,0.10676298855564623,-0.03304037313280229,0.03304037313280229,0.11124755559037924,0.08951429654720018,0.010676298855564623,100,100,0,20
skewed_lognormal,500,empirical,category_effect,2,-0.01586,-0.01576005242565,0.016249707364477367,9.994757435000005e-05,9.994757435000005e-05,0.0161685636051709,0.012839905823916834,0.0016249707364477367,100,100,0,20
skewed_lognormal,500,structured_flow,category_effect,2,-0.01586,-0.015576761676135233,0.011780514999125281,0.0002832383238647674,0.0002832383238647674,0.011724886023167784,0.008992969809870164,0.001178051499912528,100,100,0,20
skewed_lognormal,500,ordered_probit,category_effect,2,-0.01586,-0.014934910194257413,0.006982504796174542,0.0009250898057425873,0.0009250898057425873,0.00700882377043419,0.005601504087456917,0.0006982504796174541,100,100,0,20
skewed_lognormal,500,ordered_logit,category_effect,2,-0.01586,-0.017179398400818488,0.008952707933227413,-0.0013193984008184887,0.0013193984008184887,0.009005014252314024,0.0067188602346142205,0.0008952707933227413,100,100,0,20
skewed_lognormal,500,model_free_flow,category_effect,2,-0.01586,-0.018759774369294557,0.01365653741010979,-0.002899774369294557,0.002899774369294557,0.013894052514878751,0.010816644015185683,0.001365653741010979,100,100,0,20
skewed_lognormal,500,model_free_flow,cumulative_ge_effect,2,0.2119499999999999,0.2097689739696207,0.020551264899173836,-0.0021810260303792026,0.0021810260303792026,0.02056423639748498,0.015858968156349025,0.0020551264899173836,100,100,0,20
skewed_lognormal,500,model_free_flow,cumulative_ge_effect,3,0.2278099999999999,0.2285287483389153,0.019349296085870753,0.0007187483389153771,0.0007187483389153771,0.019265718403506264,0.015526650182325831,0.0019349296085870754,100,100,0,20
skewed_lognormal,500,model_free_flow,cumulative_ge_effect,4,0.27497,0.27774364183499706,0.023470183618161125,0.002773641834997102,0.002773641834997102,0.023516677335634447,0.019492371848935423,0.0023470183618161124,100,100,0,20
skewed_lognormal,500,model_free_flow,cumulative_ge_effect,5,0.01306,0.013073439606141667,0.012149803971886348,1.3439606141667313e-05,1.3439606141667313e-05,0.012088909785945377,0.009356942182616752,0.001214980397188635,100,100,0,20
skewed_lognormal,500,model_free_flow,wasserstein_unit,1,0.7277899999999999,0.7296513133740408,0.04278183505541941,0.0018613133740409714,0.0018613133740409714,0.04260806313455712,0.035359736060129814,0.004278183505541941,100,100,0,20
skewed_lognormal,500,ordered_probit,category_effect,3,-0.04716,-0.047001092273928576,0.01894084645581797,0.00015890772607142153,0.00015890772607142153,0.018846574210812123,0.01520015726233666,0.001894084645581797,100,100,0,20
skewed_lognormal,500,empirical,category_effect,3,-0.04716,-0.046373848725486916,0.031469984936270554,0.0007861512745130808,0.0007861512745130808,0.03132210698846141,0.024192242525806224,0.0031469984936270553,100,100,0,20
skewed_lognormal,500,structured_flow,category_effect,3,-0.04716,-0.045174007445067436,0.02402556175652745,0.0019859925549325615,0.0019859925549325615,0.023987486487078942,0.018567937181204256,0.002402556175652745,100,100,0,20
skewed_lognormal,500,ordered_logit,category_effect,3,-0.04716,-0.04513135331729511,0.021359345617961465,0.002028646682704894,0.002028646682704894,0.021348883721134082,0.017356932992151256,0.0021359345617961464,100,100,0,20
skewed_lognormal,500,model_free_flow,category_effect,3,-0.04716,-0.049214893496081824,0.03040463049294904,-0.002054893496081835,0.002054893496081835,0.030321934752566136,0.024866606656784265,0.0030404630492949043,100,100,0,20
skewed_lognormal,500,ordered_logit,cumulative_ge_effect,2,0.2119499999999999,0.20637940725837312,0.01933079322411895,-0.005570592741626761,0.005570592741626761,0.020024342049115407,0.015546044372397016,0.0019330793224118952,100,100,0,20
skewed_lognormal,500,ordered_logit,cumulative_ge_effect,3,0.2278099999999999,0.22355880565919165,0.021112291991970736,-0.0042511943408082295,0.0042511943408082295,0.021432317600903767,0.016713622908221232,0.002111229199197074,100,100,0,20
skewed_lognormal,500,ordered_logit,cumulative_ge_effect,4,0.27497,0.26869015897648685,0.01914069290254407,-0.006279841023513177,0.006279841023513177,0.02005340038053908,0.01563495221529576,0.0019140692902544071,100,100,0,20
skewed_lognormal,500,ordered_logit,cumulative_ge_effect,5,0.01306,0.015934749782506266,0.006376020954319274,0.0028747497825062683,0.0028747497825062683,0.006964710091685945,0.005503190288359405,0.0006408142169976,100,100,1,20
skewed_lognormal,500,ordered_logit,latent_beta,0,,10.278989001419516,5.4955544258985345,,,,,0.5495554425898534,100,100,0,20
skewed_lognormal,500,ordered_logit,latent_beta,1,,10.267594746527017,5.472264089569966,,,,,0.5472264089569966,100,100,0,20
skewed_lognormal,500,ordered_logit,latent_beta,2,,-10.45874542474152,5.385828572154569,,,,,0.538582857215457,100,100,0,20
skewed_lognormal,500,ordered_logit,latent_beta,3,,6.630022724891805,3.445400353119303,,,,,0.3445400353119303,100,100,0,20
skewed_lognormal,500,ordered_logit,latent_beta,4,,-5.6744914094679215,2.9372919299437186,,,,,0.29372919299437183,100,100,0,20
skewed_lognormal,500,ordered_logit,wasserstein_unit,1,0.7277899999999999,0.7144037741787319,0.04976242137999564,-0.013386225821268114,0.013386225821268114,0.05129060964272339,0.038491931165898954,0.004976242137999564,100,100,0,20
skewed_lognormal,500,structured_flow,category_effect,4,0.26191,0.260519174945672,0.018786904078830918,-0.001390825054327944,0.001390825054327944,0.018744404006269928,0.014530566156213011,0.0018786904078830918,100,100,0,20
skewed_lognormal,500,model_free_flow,category_effect,4,0.26191,0.2646702022288554,0.026491302016125255,0.0027602022288554266,0.0027602022288554266,0.02650263964265908,0.021149364167513535,0.0026491302016125257,100,100,0,20
skewed_lognormal,500,ordered_logit,category_effect,4,0.26191,0.2529147566918056,0.020480951341854386,-0.008995243308194423,0.008995243308194423,0.022275301936502446,0.017448668997736016,0.0020480951341854386,100,100,0,20
skewed_lognormal,500,empirical,category_effect,4,0.26191,0.25013631901179406,0.04596884299103221,-0.011773680988205922,0.011773680988205922,0.047229469028212366,0.03827891736737681,0.004596884299103221,100,100,0,20
skewed_lognormal,500,ordered_probit,category_effect,4,0.26191,0.24761307198611276,0.027192113890319308,-0.014296928013887298,0.014296928013887298,0.030600965636399947,0.023530976959987092,0.002719211389031931,100,100,0,20
skewed_lognormal,500,ordered_probit,cumulative_ge_effect,2,0.2119499999999999,0.20684706176822942,0.019603475417411212,-0.005102938231770483,0.005102938231770483,0.02016167811849748,0.016254312009705018,0.001960347541741121,100,100,0,20
skewed_lognormal,500,ordered_probit,cumulative_ge_effect,3,0.2278099999999999,0.2217819719624869,0.021380575446753102,-0.006028028037513043,0.006028028037513043,0.022110966473471987,0.01813441833281383,0.00213805754467531,100,100,0,20
skewed_lognormal,500,ordered_probit,cumulative_ge_effect,4,0.27497,0.2687830642364155,0.022630205031482213,-0.006186935763584482,0.006186935763584482,0.02335129743958512,0.01804973987674457,0.002263020503148221,100,100,0,20
skewed_lognormal,500,ordered_probit,cumulative_ge_effect,5,0.01306,0.02138383055586139,0.01040432908763123,0.008323830555861394,0.008323830555861394,0.013283176724673532,0.010400434979893937,0.0010456744175470763,100,100,1,20
skewed_lognormal,500,ordered_probit,latent_beta,0,,4.756738307746544,3.1976585929176418,,,,,0.31976585929176415,100,100,0,20
skewed_lognormal,500,ordered_probit,latent_beta,1,,4.732146788495744,3.147500442785687,,,,,0.31475004427856873,100,100,0,20
skewed_lognormal,500,ordered_probit,latent_beta,2,,-4.7674033191463465,3.1619872773580147,,,,,0.3161987277358015,100,100,0,20
skewed_lognormal,500,ordered_probit,latent_beta,3,,3.0343157873655007,1.9988759577978654,,,,,0.19988759577978654,100,100,0,20
skewed_lognormal,500,ordered_probit,latent_beta,4,,-2.5867536833596123,1.7131966288488603,,,,,0.17131966288488604,100,100,0,20
skewed_lognormal,500,ordered_probit,wasserstein_unit,1,0.7277899999999999,0.7185820902174308,0.0545545337414318,-0.00920790978256919,0.00920790978256919,0.055056523526204444,0.04320775571877572,0.00545545337414318,100,100,0,20
skewed_lognormal,500,empirical,category_effect,5,0.01306,0.013063206346495276,0.010114689697294886,3.206346495274511e-06,3.206346495274511e-06,0.01006398968980471,0.008090563387970715,0.0010114689697294887,100,100,0,20
skewed_lognormal,500,model_free_flow,category_effect,5,0.01306,0.013073439606141667,0.012149803971886348,1.3439606141667313e-05,1.3439606141667313e-05,0.012088909785945377,0.009356942182616752,0.001214980397188635,100,100,0,20
skewed_lognormal,500,structured_flow,category_effect,5,0.01306,0.013233867106188816,0.005531674590996266,0.00017386710618881717,0.00017386710618881717,0.005506692229776552,0.004301709152176433,0.0005531674590996266,100,100,0,20
skewed_lognormal,500,ordered_logit,category_effect,5,0.01306,0.015934749782506266,0.006376020954319274,0.0028747497825062683,0.0028747497825062683,0.006964710091685945,0.005503190288359405,0.0006408142169976,100,100,1,20
skewed_lognormal,500,ordered_probit,category_effect,5,0.01306,0.02138383055586139,0.01040432908763123,0.008323830555861394,0.008323830555861394,0.013283176724673532,0.010400434979893937,0.0010456744175470763,100,100,1,20
skewed_lognormal,500,structured_flow,cumulative_ge_effect,2,0.2119499999999999,0.21300227293065815,0.018300831109096107,0.0010522729306582798,0.0010522729306582798,0.018239476237310637,0.014498487227405604,0.0018300831109096106,100,100,0,20
skewed_lognormal,500,structured_flow,cumulative_ge_effect,3,0.2278099999999999,0.22857903460679346,0.017048789856997856,0.0007690346067935522,0.0007690346067935522,0.016980754914273935,0.013718364330286668,0.0017048789856997856,100,100,0,20
skewed_lognormal,500,structured_flow,cumulative_ge_effect,4,0.27497,0.2737530420518609,0.018106980073086712,-0.001216957948139062,0.001216957948139062,0.018057272405904122,0.014197488826823175,0.0018106980073086712,100,100,0,20
skewed_lognormal,500,structured_flow,cumulative_ge_effect,5,0.01306,0.013233867106188816,0.005531674590996266,0.00017386710618881717,0.00017386710618881717,0.005506692229776552,0.004301709152176433,0.0005531674590996266,100,100,0,20
skewed_lognormal,500,structured_flow,latent_beta,0,,0.5195177730397009,0.006100570351338801,,,,,0.0006100570351338802,100,100,0,20
skewed_lognormal,500,structured_flow,latent_beta,1,,0.5199420935506845,0.006842428945046765,,,,,0.0006842428945046765,100,100,0,20
skewed_lognormal,500,structured_flow,latent_beta,2,,-0.5200022690655776,0.0045793076958243195,,,,,0.00045793076958243196,100,100,0,20
skewed_lognormal,500,structured_flow,latent_beta,3,,0.33001161597778944,0.0048703946856876856,,,,,0.00048703946856876857,100,100,0,20
skewed_lognormal,500,structured_flow,latent_beta,4,,-0.2833724350513764,0.004933912695756321,,,,,0.0004933912695756321,100,100,0,20
skewed_lognormal,500,structured_flow,wasserstein_unit,1,0.7277899999999999,0.7285682166954932,0.03611459378907175,0.0007782166954934367,0.0007782166954934367,0.03594199308509905,0.028329243661414195,0.003611459378907175,100,100,0,20
skewed_lognormal,1000,structured_flow,category_effect,1,-0.21195,-0.21158122898691378,0.01173569285635265,0.0003687710130862318,0.0003687710130862318,0.011682688646478293,0.009347735410343167,0.001173569285635265,100,100,0,20
skewed_lognormal,1000,ordered_probit,category_effect,1,-0.21195,-0.20984153223992683,0.014728346814917742,0.0021084677600731634,0.0021084677600731634,0.014805424485530991,0.01180849440378501,0.0014728346814917742,100,100,0,20
skewed_lognormal,1000,model_free_flow,category_effect,1,-0.21195,-0.2092777761717108,0.01380918160833351,0.0026722238282891452,0.0026722238282891452,0.01399740482780624,0.01099732222365331,0.001380918160833351,100,100,0,20
skewed_lognormal,1000,ordered_logit,category_effect,1,-0.21195,-0.20446196125066815,0.014479321221587627,0.007488038749331841,0.007488038749331841,0.016236531646846065,0.013236416166674902,0.0014479321221587626,100,100,0,20
skewed_lognormal,1000,empirical,category_effect,1,-0.21195,-0.2025313967555735,0.027302550927487672,0.009418603244426518,0.009418603244426518,0.02875213177057484,0.02237994527765976,0.002730255092748767,100,100,0,20
skewed_lognormal,1000,empirical,cumulative_ge_effect,2,0.2119499999999999,0.2025313967555735,0.02730255092748766,-0.00941860324442641,0.00941860324442641,0.0287521317705748,0.022379945277659727,0.002730255092748766,100,100,0,20
skewed_lognormal,1000,empirical,cumulative_ge_effect,3,0.2278099999999999,0.21588490921960685,0.028840924211586762,-0.01192509078039309,0.01192509078039309,0.031075532343072147,0.024096020723971254,0.002884092421158676,100,100,0,20
skewed_lognormal,1000,empirical,cumulative_ge_effect,4,0.27497,0.2679701738801557,0.03278243281653978,-0.006999826119844261,0.006999826119844261,0.03336073422551261,0.026941622366404547,0.003278243281653978,100,100,0,20
skewed_lognormal,1000,empirical,cumulative_ge_effect,5,0.01306,0.011769302056111907,0.006367259822666764,-0.0012906979438880937,0.0012906979438880937,0.006465483652071968,0.00514874927297525,0.0006367259822666764,100,100,0,20
skewed_lognormal,1000,empirical,wasserstein_unit,1,0.7277899999999999,0.6982569565794029,0.07947050995257708,-0.029533043420597153,0.029533043420597153,0.08440738703623224,0.06598803677089275,0.007947050995257708,100,100,0,20
skewed_lognormal,1000,structured_flow,category_effect,2,-0.01586,-0.015548222250116827,0.007553516203064886,0.00031177774988316815,0.00031177774988316815,0.007522117808502227,0.005944769013520379,0.0007553516203064886,100,100,0,20
skewed_lognormal,1000,model_free_flow,category_effect,2,-0.01586,-0.01751385285904761,0.00839177682755445,-0.0016538528590476125,0.0016538528590476125,0.008511928595778104,0.006757404636844329,0.000839177682755445,100,100,0,20
skewed_lognormal,1000,ordered_probit,category_effect,2,-0.01586,-0.013992910493040148,0.006486367497641194,0.001867089506959854,0.001867089506959854,0.0067185010908915625,0.005716193806520033,0.0006486367497641193,100,100,0,20
skewed_lognormal,1000,empirical,category_effect,2,-0.01586,-0.013353512464033294,0.011873018999079539,0.0025064875359667033,0.0025064875359667033,0.012076480204055117,0.009277967989304354,0.001187301899907954,100,100,0,20
skewed_lognormal,1000,ordered_logit,category_effect,2,-0.01586,-0.018498088857386522,0.0063258948446918515,-0.0026380888573865257,0.0026380888573865257,0.006824682333244889,0.0051553565357428536,0.0006325894844691852,100,100,0,20
skewed_lognormal,1000,model_free_flow,cumulative_ge_effect,2,0.2119499999999999,0.2092777761717108,0.013809181608333512,-0.0026722238282890364,0.0026722238282890364,0.013997404827806221,0.010997322223653305,0.0013809181608333513,100,100,0,20
skewed_lognormal,1000,model_free_flow,cumulative_ge_effect,3,0.2278099999999999,0.22679162903075856,0.01393841129800757,-0.0010183709692413968,0.0010183709692413968,0.01390588349758096,0.011013757109825266,0.001393841129800757,100,100,0,20
skewed_lognormal,1000,model_free_flow,cumulative_ge_effect,4,0.27497,0.28206134432913743,0.01475005910649909,0.007091344329137484,0.007091344329137484,0.016299563356211567,0.012083457562991895,0.001475005910649909,100,100,0,20
skewed_lognormal,1000,model_free_flow,cumulative_ge_effect,5,0.01306,0.011197872962148485,0.007277880231210816,-0.001862127037851518,0.001862127037851518,0.007476990193811169,0.006140544698021681,0.0007277880231210816,100,100,0,20
skewed_lognormal,1000,model_free_flow,wasserstein_unit,1,0.7277899999999999,0.7296623076983272,0.029794606496690967,0.0018723076983271436,0.0018723076983271436,0.02970432504951001,0.023618118578160843,0.002979460649669097,100,100,0,20
skewed_lognormal,1000,ordered_logit,category_effect,3,-0.04716,-0.04983397415931422,0.016678545709811414,-0.0026739741593142154,0.0026739741593142154,0.016808994197423183,0.012725763668841728,0.0016678545709811414,100,100,0,20
skewed_lognormal,1000,ordered_probit,category_effect,3,-0.04716,-0.05124959853167309,0.017034102306467253,-0.004089598531673087,0.004089598531673087,0.017435132667220625,0.013507789958479266,0.0017034102306467253,100,100,0,20
skewed_lognormal,1000,structured_flow,category_effect,3,-0.04716,-0.05164513471459952,0.018539153521527497,-0.0044851347145995184,0.0044851347145995184,0.018983667837642004,0.014549767462025671,0.0018539153521527497,100,100,0,20
skewed_lognormal,1000,empirical,category_effect,3,-0.04716,-0.05208526466054887,0.025052121149656763,-0.004925264660548871,0.004925264660548871,0.025408481228372554,0.01925753803202586,0.0025052121149656765,100,100,0,20
skewed_lognormal,1000,model_free_flow,category_effect,3,-0.04716,-0.055269715298378895,0.020566538757256548,-0.0081097152983789,0.0081097152983789,0.022011818950508365,0.01690579728272228,0.0020566538757256546,100,100,0,20
skewed_lognormal,1000,ordered_logit,cumulative_ge_effect,2,0.2119499999999999,0.20446196125066815,0.014479321221587621,-0.007488038749331731,0.007488038749331731,0.016236531646846013,0.013236416166674852,0.0014479321221587621,100,100,0,20
skewed_lognormal,1000,ordered_logit,cumulative_ge_effect,3,0.2278099999999999,0.22296005010805472,0.015629551772373747,-0.004849949891945175,0.004849949891945175,0.016289937804474183,0.012287145866749356,0.0015629551772373747,100,100,0,20
skewed_lognormal,1000,ordered_logit,cumulative_ge_effect,4,0.27497,0.27279402426736904,0.013161775031536723,-0.0021759757326309647,0.0021759757326309647,0.013275348174340834,0.010305391541473752,0.0013161775031536723,100,100,0,20
skewed_lognormal,1000,ordered_logit,cumulative_ge_effect,5,0.01306,0.014966558159663922,0.00523020918820504,0.001906558159663921,0.001906558159663921,0.005542246952910133,0.004490012861006526,0.000523020918820504,100,100,0,20
skewed_lognormal,1000,ordered_logit,latent_beta,0,,9.484396722549123,2.7376693928295985,,,,,0.27376693928295986,100,100,0,20
skewed_lognormal,1000,ordered_logit,latent_beta,1,,9.494820938972243,2.81821884003097,,,,,0.281821884003097,100,100,0,20
skewed_lognormal,1000,ordered_logit,latent_beta,2,,-9.678105746705054,2.7046534227635495,,,,,0.27046534227635494,100,100,0,20
skewed_lognormal,1000,ordered_logit,latent_beta,3,,6.138404688087664,1.7170441443512914,,,,,0.17170441443512913,100,100,0,20
skewed_lognormal,1000,ordered_logit,latent_beta,4,,-5.293327796591753,1.4847684570874964,,,,,0.14847684570874964,100,100,0,20
skewed_lognormal,1000,ordered_logit,wasserstein_unit,1,0.7277899999999999,0.7151825937857591,0.03647799612758595,-0.012607406214240897,0.012607406214240897,0.038422447227112085,0.030143040071012053,0.003647799612758595,100,100,0,20
skewed_lognormal,1000,structured_flow,category_effect,4,0.26191,0.2655043315374828,0.01402710230340199,0.00359433153748289,0.00359433153748289,0.014412190057071426,0.011564467627063424,0.0014027102303401991,100,100,0,20
skewed_lognormal,1000,ordered_logit,category_effect,4,0.26191,0.25782746610770507,0.014208558484589923,-0.004082533892294934,0.004082533892294934,0.014715005465498442,0.012046666610402173,0.0014208558484589922,100,100,0,20
skewed_lognormal,1000,empirical,category_effect,4,0.26191,0.2562008718240438,0.03397778554122514,-0.005709128175956215,0.005709128175956215,0.03428613649439275,0.02758333759547554,0.0033977785541225137,100,100,0,20
skewed_lognormal,1000,ordered_probit,category_effect,4,0.26191,0.25596758345709275,0.01916634289618699,-0.005942416542907195,0.005942416542907195,0.019974672147083976,0.015477157687688115,0.0019166342896186988,100,100,0,20
skewed_lognormal,1000,model_free_flow,category_effect,4,0.26191,0.27086347136698896,0.017358069889619684,0.008953471366988987,0.008953471366988987,0.019453899709556532,0.015108952922347142,0.0017358069889619684,100,100,0,20
skewed_lognormal,1000,ordered_probit,cumulative_ge_effect,2,0.2119499999999999,0.20984153223992683,0.014728346814917748,-0.0021084677600730567,0.0021084677600730567,0.01480542448553098,0.011808494403784993,0.0014728346814917748,100,100,0,20
skewed_lognormal,1000,ordered_probit,cumulative_ge_effect,3,0.2278099999999999,0.223834442732967,0.017831937652355703,-0.003975557267032875,0.003975557267032875,0.018182499168612223,0.01430126283249412,0.0017831937652355704,100,100,0,20
